iShares Core S&P Mid-Cap ETF
Fund Holdings as of,"Jun 19, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"-"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Type,Sector,Asset Class,Market Value,Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date,Market Weight,Notional Weight
"DUOL","DUOLINGO INC CLASS A","EQUITY","Consumer Discretionary","Equity","173,114,594.40","173,114,594.40","1,378,740.00","125.56","United States","NASDAQ","USD","1.00","USD","-","0.14","0.14"
"SON","SONOCO PRODUCTS","EQUITY","Materials","Equity","171,686,912.88","171,686,912.88","3,387,666.00","50.68","United States","NYSE","USD","1.00","USD","-","0.14","0.14"
"LPX","LOUISIANA PACIFIC CORP","EQUITY","Materials","Equity","168,950,731.88","168,950,731.88","2,178,323.00","77.56","United States","NYSE","USD","1.00","USD","-","0.14","0.14"
"OZK","BANK OZK","EQUITY","Financials","Equity","168,840,423.36","168,840,423.36","3,427,536.00","49.26","United States","NASDAQ","USD","1.00","USD","-","0.14","0.14"
"TREX","TREX INC","EQUITY","Industrials","Equity","167,779,076.73","167,779,076.73","3,559,921.00","47.13","United States","NYSE","USD","1.00","USD","-","0.14","0.14"
"KNF","KNIFE RIVER CORP","EQUITY","Materials","Equity","167,704,201.28","167,704,201.28","1,944,622.00","86.24","United States","NYSE","USD","1.00","USD","-","0.14","0.14"
"UFPI","UFP INDUSTRIES INC","EQUITY","Industrials","Equity","167,551,953.66","167,551,953.66","1,935,227.00","86.58","United States","NASDAQ","USD","1.00","USD","-","0.14","0.14"
"CELH","CELSIUS HOLDINGS INC","EQUITY","Consumer Staples","Equity","167,266,514.80","167,266,514.80","5,430,731.00","30.80","United States","NASDAQ","USD","1.00","USD","-","0.14","0.14"
"RLI","RLI CORP","EQUITY","Financials","Equity","167,236,738.49","167,236,738.49","3,150,061.00","53.09","United States","NYSE","USD","1.00","USD","-","0.14","0.14"
"VVV","VALVOLINE INC","EQUITY","Consumer Discretionary","Equity","166,360,950.90","166,360,950.90","4,369,870.00","38.07","United States","NYSE","USD","1.00","USD","-","0.14","0.14"
"OGS","ONE GAS INC","EQUITY","Utilities","Equity","165,069,846.92","165,069,846.92","2,150,467.00","76.76","United States","NYSE","USD","1.00","USD","-","0.13","0.13"
"BDC","BELDEN INC","EQUITY","Information Technology","Equity","164,474,446.20","164,474,446.20","1,334,370.00","123.26","United States","NYSE","USD","1.00","USD","-","0.13","0.13"
"ACI","ALBERTSONS COMPANY INC CLASS A","EQUITY","Consumer Staples","Equity","164,091,788.85","164,091,788.85","12,200,133.00","13.45","United States","NYSE","USD","1.00","USD","-","0.13","0.13"
"TNL","TRAVEL LEISURE","EQUITY","Consumer Discretionary","Equity","164,068,421.94","164,068,421.94","2,138,814.00","76.71","United States","NYSE","USD","1.00","USD","-","0.13","0.13"
"ASB","ASSOCIATED BANCORP","EQUITY","Financials","Equity","163,445,481.60","163,445,481.60","5,597,448.00","29.20","United States","NYSE","USD","1.00","USD","-","0.13","0.13"
"CBT","CABOT CORP","EQUITY","Materials","Equity","162,369,414.00","162,369,414.00","1,768,730.00","91.80","United States","NYSE","USD","1.00","USD","-","0.13","0.13"
"AN","AUTONATION INC","EQUITY","Consumer Discretionary","Equity","162,291,863.80","162,291,863.80","859,870.00","188.74","United States","NYSE","USD","1.00","USD","-","0.13","0.13"
"CNO","CNO FINANCIAL GROUP INC","EQUITY","Financials","Equity","162,117,608.64","162,117,608.64","3,189,408.00","50.83","United States","NYSE","USD","1.00","USD","-","0.13","0.13"
"GAP","GAP INC","EQUITY","Consumer Discretionary","Equity","161,500,680.90","161,500,680.90","7,635,966.00","21.15","United States","NYSE","USD","1.00","USD","-","0.13","0.13"
"NXST","NEXSTAR MEDIA GROUP INC","EQUITY","Communication","Equity","161,467,283.52","161,467,283.52","983,597.00","164.16","United States","NASDAQ","USD","1.00","USD","-","0.13","0.13"
"OLLI","OLLIES BARGAIN OUTLET HOLDINGS INC","EQUITY","Consumer Discretionary","Equity","159,851,051.47","159,851,051.47","2,078,417.00","76.91","United States","NASDAQ","USD","1.00","USD","-","0.13","0.13"
"BYD","BOYD GAMING CORP","EQUITY","Consumer Discretionary","Equity","159,587,250.56","159,587,250.56","1,884,592.00","84.68","United States","NYSE","USD","1.00","USD","-","0.13","0.13"
"CUZ","COUSINS PROPERTIES REIT INC","EQUITY","Real Estate","Equity","159,435,852.80","159,435,852.80","5,637,760.00","28.28","United States","NYSE","USD","1.00","USD","-","0.13","0.13"
"CNX","CNX RESOURCES CORP","EQUITY","Energy","Equity","158,370,993.99","158,370,993.99","4,847,597.00","32.67","United States","NYSE","USD","1.00","USD","-","0.13","0.13"
"MUR","MURPHY OIL CORP","EQUITY","Energy","Equity","158,316,861.42","158,316,861.42","4,616,998.00","34.29","United States","NYSE","USD","1.00","USD","-","0.13","0.13"
"SBRA","SABRA HEALTH CARE REIT INC","EQUITY","Real Estate","Equity","156,574,630.08","156,574,630.08","8,640,984.00","18.12","United States","NASDAQ","USD","1.00","USD","-","0.13","0.13"
"SR","SPIRE INC","EQUITY","Utilities","Equity","156,073,250.50","156,073,250.50","2,025,610.00","77.05","United States","NYSE","USD","1.00","USD","-","0.13","0.13"
"G","GENPACT LTD","EQUITY","Industrials","Equity","152,588,759.00","152,588,759.00","5,401,372.00","28.25","United States","NYSE","USD","1.00","USD","-","0.12","0.12"
"WEX","WEX INC","EQUITY","Financials","Equity","151,496,202.78","151,496,202.78","1,187,926.00","127.53","United States","NYSE","USD","1.00","USD","-","0.12","0.12"
"SAIC","SCIENCE APPLICATIONS INTERNATIONAL","EQUITY","Industrials","Equity","151,219,893.39","151,219,893.39","1,476,901.00","102.39","United States","NASDAQ","USD","1.00","USD","-","0.12","0.12"
"WING","WINGSTOP INC","EQUITY","Consumer Discretionary","Equity","150,961,286.06","150,961,286.06","933,127.00","161.78","United States","NASDAQ","USD","1.00","USD","-","0.12","0.12"
"EPR","EPR PROPERTIES REIT","EQUITY","Real Estate","Equity","150,758,554.32","150,758,554.32","2,621,432.00","57.51","United States","NYSE","USD","1.00","USD","-","0.12","0.12"
"FLG","FLAGSTAR BANK NATIONAL ASSOCIATION","EQUITY","Financials","Equity","150,642,976.05","150,642,976.05","10,282,797.00","14.65","United States","NYSE","USD","1.00","USD","-","0.12","0.12"
"PATH","UIPATH INC CLASS A","EQUITY","Information Technology","Equity","150,285,880.68","150,285,880.68","14,633,484.00","10.27","United States","NYSE","USD","1.00","USD","-","0.12","0.12"
"PCTY","PAYLOCITY HOLDING CORP","EQUITY","Industrials","Equity","150,180,920.42","150,180,920.42","1,486,057.00","101.06","United States","NASDAQ","USD","1.00","USD","-","0.12","0.12"
"BSY","BENTLEY SYSTEMS INC CLASS B","EQUITY","Information Technology","Equity","150,058,056.20","150,058,056.20","5,107,490.00","29.38","United States","NASDAQ","USD","1.00","USD","-","0.12","0.12"
"CHWY","CHEWY INC CLASS A","EQUITY","Consumer Discretionary","Equity","149,869,265.13","149,869,265.13","8,230,053.00","18.21","United States","NYSE","USD","1.00","USD","-","0.12","0.12"
"HRB","H&R BLOCK INC","EQUITY","Consumer Discretionary","Equity","149,321,863.26","149,321,863.26","4,343,277.00","34.38","United States","NYSE","USD","1.00","USD","-","0.12","0.12"
"SLM","SLM CORP","EQUITY","Financials","Equity","148,395,163.77","148,395,163.77","6,443,559.00","23.03","United States","NASDAQ","USD","1.00","USD","-","0.12","0.12"
"TCBI","TEXAS CAPITAL BANCSHARES INC","EQUITY","Financials","Equity","148,239,927.05","148,239,927.05","1,496,315.00","99.07","United States","NASDAQ","USD","1.00","USD","-","0.12","0.12"
"LIVN","LIVANOVA PLC","EQUITY","Health Care","Equity","147,750,973.00","147,750,973.00","1,882,178.00","78.50","United States","NASDAQ","USD","1.00","USD","-","0.12","0.12"
"FCN","FTI CONSULTING INC","EQUITY","Industrials","Equity","147,491,610.98","147,491,610.98","1,013,131.00","145.58","United States","NYSE","USD","1.00","USD","-","0.12","0.12"
"NWE","NORTHWESTERN ENERGY GROUP INC","EQUITY","Utilities","Equity","147,273,707.24","147,273,707.24","2,107,523.00","69.88","United States","NASDAQ","USD","1.00","USD","-","0.12","0.12"
"FHI","FEDERATED HERMES INC CLASS B","EQUITY","Financials","Equity","146,578,838.01","146,578,838.01","2,481,443.00","59.07","United States","NYSE","USD","1.00","USD","-","0.12","0.12"
"FFIN","FIRST FINANCIAL BANKSHARES INC","EQUITY","Financials","Equity","146,444,289.42","146,444,289.42","4,467,489.00","32.78","United States","NASDAQ","USD","1.00","USD","-","0.12","0.12"
"NVST","ENVISTA HOLDINGS CORP","EQUITY","Health Care","Equity","144,465,221.05","144,465,221.05","5,575,655.00","25.91","United States","NYSE","USD","1.00","USD","-","0.12","0.12"
"VNT","VONTIER CORP","EQUITY","Information Technology","Equity","144,294,962.55","144,294,962.55","4,824,305.00","29.91","United States","NYSE","USD","1.00","USD","-","0.12","0.12"
"SHC","SOTERA HEALTH COMPANY","EQUITY","Health Care","Equity","143,755,137.68","143,755,137.68","9,086,924.00","15.82","United States","NASDAQ","USD","1.00","USD","-","0.12","0.12"
"PLNT","PLANET FITNESS INC CLASS A","EQUITY","Consumer Discretionary","Equity","143,638,104.48","143,638,104.48","2,711,176.00","52.98","United States","NYSE","USD","1.00","USD","-","0.12","0.12"
"KBR","KBR INC","EQUITY","Industrials","Equity","142,579,007.04","142,579,007.04","4,344,272.00","32.82","United States","NYSE","USD","1.00","USD","-","0.12","0.12"
"BBWI","BATH AND BODY WORKS INC","EQUITY","Consumer Discretionary","Equity","141,865,747.60","141,865,747.60","6,900,085.00","20.56","United States","NYSE","USD","1.00","USD","-","0.12","0.12"
"WMG","WARNER MUSIC GROUP CORP CLASS A","EQUITY","Communication","Equity","141,148,827.36","141,148,827.36","5,010,608.00","28.17","United States","NASDAQ","USD","1.00","USD","-","0.12","0.11"
"MAT","MATTEL INC","EQUITY","Consumer Discretionary","Equity","139,796,897.76","139,796,897.76","9,957,044.00","14.04","United States","NASDAQ","USD","1.00","USD","-","0.11","0.11"
"BCO","BRINKS","EQUITY","Industrials","Equity","137,821,746.32","137,821,746.32","1,411,096.00","97.67","United States","NYSE","USD","1.00","USD","-","0.11","0.11"
"RYAN","RYAN SPECIALTY HOLDINGS INC CLASS","EQUITY","Financials","Equity","136,512,983.49","136,512,983.49","3,903,717.00","34.97","United States","NYSE","USD","1.00","USD","-","0.11","0.11"
"IBOC","INTERNATIONAL BANCSHARES CORP","EQUITY","Financials","Equity","136,348,829.88","136,348,829.88","1,853,573.00","73.56","United States","NASDAQ","USD","1.00","USD","-","0.11","0.11"
"EXLS","EXLSERVICE HOLDINGS INC","EQUITY","Industrials","Equity","135,743,057.33","135,743,057.33","5,234,981.00","25.93","United States","NASDAQ","USD","1.00","USD","-","0.11","0.11"
"KRC","KILROY REALTY REIT CORP","EQUITY","Real Estate","Equity","134,921,496.69","134,921,496.69","3,665,349.00","36.81","United States","NYSE","USD","1.00","USD","-","0.11","0.11"
"QLYS","QUALYS INC","EQUITY","Information Technology","Equity","134,297,696.40","134,297,696.40","1,206,628.00","111.30","United States","NASDAQ","USD","1.00","USD","-","0.11","0.11"
"ANF","ABERCROMBIE AND FITCH CLASS A","EQUITY","Consumer Discretionary","Equity","133,726,270.20","133,726,270.20","1,532,855.00","87.24","United States","NYSE","USD","1.00","USD","-","0.11","0.11"
"DBX","DROPBOX INC CLASS A","EQUITY","Information Technology","Equity","133,270,223.03","133,270,223.03","5,131,699.00","25.97","United States","NASDAQ","USD","1.00","USD","-","0.11","0.11"
"OLED","UNIVERSAL DISPLAY CORP","EQUITY","Information Technology","Equity","132,498,809.70","132,498,809.70","1,489,755.00","88.94","United States","NASDAQ","USD","1.00","USD","-","0.11","0.11"
"PII","POLARIS INC","EQUITY","Consumer Discretionary","Equity","132,131,960.00","132,131,960.00","1,851,625.00","71.36","United States","NYSE","USD","1.00","USD","-","0.11","0.11"
"GHC","GRAHAM HOLDINGS COMPANY CLASS B","EQUITY","Consumer Discretionary","Equity","131,142,551.54","131,142,551.54","114,569.00","1,144.66","United States","NYSE","USD","1.00","USD","-","0.11","0.11"
"THO","THOR INDUSTRIES INC","EQUITY","Consumer Discretionary","Equity","130,440,992.22","130,440,992.22","1,802,169.00","72.38","United States","NYSE","USD","1.00","USD","-","0.11","0.11"
"ELF","ELF BEAUTY INC","EQUITY","Consumer Staples","Equity","129,902,536.80","129,902,536.80","2,023,404.00","64.20","United States","NYSE","USD","1.00","USD","-","0.11","0.11"
"CDP","COPT DEFENSE PROPERTIES","EQUITY","Real Estate","Equity","129,627,337.28","129,627,337.28","3,867,164.00","33.52","United States","NYSE","USD","1.00","USD","-","0.11","0.11"
"IRT","INDEPENDENCE REALTY INC","EQUITY","Real Estate","Equity","127,532,091.54","127,532,091.54","8,061,447.00","15.82","United States","NYSE","USD","1.00","USD","-","0.10","0.10"
"LOPE","GRAND CANYON EDUCATION INC","EQUITY","Consumer Discretionary","Equity","127,207,287.80","127,207,287.80","898,420.00","141.59","United States","NASDAQ","USD","1.00","USD","-","0.10","0.10"
"YETI","YETI HOLDINGS INC","EQUITY","Consumer Discretionary","Equity","127,114,024.41","127,114,024.41","2,595,753.00","48.97","United States","NYSE","USD","1.00","USD","-","0.10","0.10"
"SLGN","SILGAN HOLDINGS INC","EQUITY","Materials","Equity","125,174,285.25","125,174,285.25","3,005,385.00","41.65","United States","NYSE","USD","1.00","USD","-","0.10","0.10"
"APPF","APPFOLIO INC CLASS A","EQUITY","Information Technology","Equity","124,724,041.50","124,724,041.50","823,261.00","151.50","United States","NASDAQ","USD","1.00","USD","-","0.10","0.10"
"BHF","BRIGHTHOUSE FINANCIAL INC","EQUITY","Financials","Equity","123,933,062.00","123,933,062.00","1,959,416.00","63.25","United States","NASDAQ","USD","1.00","USD","-","0.10","0.10"
"PVH","PVH CORP","EQUITY","Consumer Discretionary","Equity","121,670,331.93","121,670,331.93","1,578,699.00","77.07","United States","NYSE","USD","1.00","USD","-","0.10","0.10"
"POST","POST HOLDINGS INC","EQUITY","Consumer Staples","Equity","120,818,365.29","120,818,365.29","1,366,569.00","88.41","United States","NYSE","USD","1.00","USD","-","0.10","0.10"
"AVNT","AVIENT CORP","EQUITY","Materials","Equity","118,338,867.36","118,338,867.36","3,142,296.00","37.66","United States","NYSE","USD","1.00","USD","-","0.10","0.10"
"OPCH","OPTION CARE HEALTH INC","EQUITY","Health Care","Equity","118,313,830.53","118,313,830.53","5,380,347.00","21.99","United States","NASDAQ","USD","1.00","USD","-","0.10","0.10"
"HAE","HAEMONETICS CORP","EQUITY","Health Care","Equity","118,096,959.99","118,096,959.99","1,592,247.00","74.17","United States","NYSE","USD","1.00","USD","-","0.10","0.10"
"KBH","KB HOME","EQUITY","Consumer Discretionary","Equity","116,340,408.40","116,340,408.40","2,146,502.00","54.20","United States","NYSE","USD","1.00","USD","-","0.09","0.09"
"MORN","MORNINGSTAR INC","EQUITY","Financials","Equity","116,139,510.64","116,139,510.64","755,723.00","153.68","United States","NASDAQ","USD","1.00","USD","-","0.09","0.09"
"HLNE","HAMILTON LANE INC CLASS A","EQUITY","Financials","Equity","115,112,768.76","115,112,768.76","1,400,058.00","82.22","United States","NASDAQ","USD","1.00","USD","-","0.09","0.09"
"PAG","PENSKE AUTOMOTIVE GROUP VOTING INC","EQUITY","Consumer Discretionary","Equity","110,528,424.00","110,528,424.00","630,870.00","175.20","United States","NYSE","USD","1.00","USD","-","0.09","0.09"
"CAR","AVIS BUDGET GROUP INC","EQUITY","Industrials","Equity","109,478,583.72","109,478,583.72","581,004.00","188.43","United States","NASDAQ","USD","1.00","USD","-","0.09","0.09"
"GPK","GRAPHIC PACKAGING HOLDING","EQUITY","Materials","Equity","108,579,168.81","108,579,168.81","10,138,111.00","10.71","United States","NYSE","USD","1.00","USD","-","0.09","0.09"
"HGV","HILTON GRAND VACATIONS INC","EQUITY","Consumer Discretionary","Equity","108,496,667.97","108,496,667.97","2,057,589.00","52.73","United States","NYSE","USD","1.00","USD","-","0.09","0.09"
"DLB","DOLBY LABORATORIES INC CLASS A","EQUITY","Information Technology","Equity","108,204,310.90","108,204,310.90","2,067,730.00","52.33","United States","NYSE","USD","1.00","USD","-","0.09","0.09"
"NSA","NATIONAL STORAGE AFFILIATES TRUST","EQUITY","Real Estate","Equity","108,154,317.60","108,154,317.60","2,433,168.00","44.45","United States","NYSE","USD","1.00","USD","-","0.09","0.09"
"PBF","PBF ENERGY INC CLASS A","EQUITY","Energy","Equity","107,828,248.77","107,828,248.77","2,891,613.00","37.29","United States","NYSE","USD","1.00","USD","-","0.09","0.09"
"ASH","ASHLAND INC","EQUITY","Materials","Equity","106,561,589.76","106,561,589.76","1,568,928.00","67.92","United States","NYSE","USD","1.00","USD","-","0.09","0.09"
"VC","VISTEON CORP","EQUITY","Consumer Discretionary","Equity","104,088,122.18","104,088,122.18","914,578.00","113.81","United States","NASDAQ","USD","1.00","USD","-","0.08","0.08"
"IPGP","IPG PHOTONICS CORP","EQUITY","Information Technology","Equity","102,968,209.38","102,968,209.38","872,538.00","118.01","United States","NASDAQ","USD","1.00","USD","-","0.08","0.08"
"PK","PARK HOTELS RESORTS INC","EQUITY","Real Estate","Equity","101,558,770.56","101,558,770.56","6,899,373.00","14.72","United States","NYSE","USD","1.00","USD","-","0.08","0.08"
"MMS","MAXIMUS INC","EQUITY","Industrials","Equity","100,347,997.38","100,347,997.38","1,800,287.00","55.74","United States","NYSE","USD","1.00","USD","-","0.08","0.08"
"SMG","SCOTTS MIRACLE GRO","EQUITY","Materials","Equity","99,298,761.86","99,298,761.86","1,534,994.00","64.69","United States","NYSE","USD","1.00","USD","-","0.08","0.08"
"BILL","BILL HOLDINGS INC","EQUITY","Information Technology","Equity","98,616,390.38","98,616,390.38","3,037,154.00","32.47","United States","NYSE","USD","1.00","USD","-","0.08","0.08"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","STIF","Cash and/or Derivatives","Money Market","117,440,010.71","97,967,741.45","117,440,011.00","1.00","United States","-","USD","1.00","USD","-","0.10","0.08"
"PSN","PARSONS CORP","EQUITY","Industrials","Equity","96,224,074.20","96,224,074.20","1,843,020.00","52.21","United States","NYSE","USD","1.00","USD","-","0.08","0.08"
"EXPO","EXPONENT INC","EQUITY","Industrials","Equity","94,558,803.26","94,558,803.26","1,662,134.00","56.89","United States","NASDAQ","USD","1.00","USD","-","0.08","0.08"
"DOCS","DOXIMITY INC CLASS A","EQUITY","Health Care","Equity","93,808,568.04","93,808,568.04","4,584,974.00","20.46","United States","NYSE","USD","1.00","USD","-","0.08","0.08"
"PEGA","PEGASYSTEMS INC","EQUITY","Information Technology","Equity","93,042,131.52","93,042,131.52","3,092,128.00","30.09","United States","NASDAQ","USD","1.00","USD","-","0.08","0.08"
"HOG","HARLEY DAVIDSON INC","EQUITY","Consumer Discretionary","Equity","92,324,182.93","92,324,182.93","3,596,579.00","25.67","United States","NYSE","USD","1.00","USD","-","0.08","0.08"
"WLK","WESTLAKE CORP","EQUITY","Materials","Equity","91,628,059.68","91,628,059.68","1,141,356.00","80.28","United States","NYSE","USD","1.00","USD","-","0.07","0.07"
"OLN","OLIN CORP","EQUITY","Materials","Equity","85,897,150.42","85,897,150.42","3,902,642.00","22.01","United States","NYSE","USD","1.00","USD","-","0.07","0.07"
"WHR","WHIRLPOOL CORP","EQUITY","Consumer Discretionary","Equity","85,808,592.42","85,808,592.42","2,208,147.00","38.86","United States","NYSE","USD","1.00","USD","-","0.07","0.07"
"KD","KYNDRYL HOLDINGS INC","EQUITY","Information Technology","Equity","84,971,084.00","84,971,084.00","7,724,644.00","11.00","United States","NYSE","USD","1.00","USD","-","0.07","0.07"
"CPRI","CAPRI HOLDINGS LTD","EQUITY","Consumer Discretionary","Equity","82,964,609.28","82,964,609.28","4,082,904.00","20.32","United States","NYSE","USD","1.00","USD","-","0.07","0.07"
"CHH","CHOICE HOTELS INTERNATIONAL INC","EQUITY","Consumer Discretionary","Equity","79,982,615.00","79,982,615.00","695,501.00","115.00","United States","NYSE","USD","1.00","USD","-","0.07","0.07"
"EEFT","EURONET WORLDWIDE INC","EQUITY","Financials","Equity","79,886,503.12","79,886,503.12","1,213,343.00","65.84","United States","NASDAQ","USD","1.00","USD","-","0.07","0.07"
"CXT","CRANE NXT","EQUITY","Information Technology","Equity","79,572,490.01","79,572,490.01","1,695,557.00","46.93","United States","NYSE","USD","1.00","USD","-","0.06","0.06"
"RH","RH","EQUITY","Consumer Discretionary","Equity","79,287,682.18","79,287,682.18","535,402.00","148.09","United States","NYSE","USD","1.00","USD","-","0.06","0.06"
"FOUR","SHIFT4 PAYMENTS INC CLASS A","EQUITY","Financials","Equity","79,246,599.00","79,246,599.00","2,011,335.00","39.40","United States","NYSE","USD","1.00","USD","-","0.06","0.06"
"MZTI","MARZETTI","EQUITY","Consumer Staples","Equity","74,433,250.88","74,433,250.88","695,248.00","107.06","United States","NASDAQ","USD","1.00","USD","-","0.06","0.06"
"XRAY","DENTSPLY SIRONA INC","EQUITY","Health Care","Equity","70,904,138.65","70,904,138.65","6,863,905.00","10.33","United States","NASDAQ","USD","1.00","USD","-","0.06","0.06"
"GT","GOODYEAR TIRE & RUBBER","EQUITY","Consumer Discretionary","Equity","60,964,164.85","60,964,164.85","9,848,815.00","6.19","United States","NASDAQ","USD","1.00","USD","-","0.05","0.05"
"GEF","GREIF INC CLASS A","EQUITY","Materials","Equity","58,497,905.73","58,497,905.73","848,903.00","68.91","United States","NYSE","USD","1.00","USD","-","0.05","0.05"
"COLM","COLUMBIA SPORTSWEAR","EQUITY","Consumer Discretionary","Equity","54,731,072.74","54,731,072.74","823,519.00","66.46","United States","NASDAQ","USD","1.00","USD","-","0.04","0.04"
"SAM","BOSTON BEER INC CLASS A","EQUITY","Consumer Staples","Equity","45,122,375.87","45,122,375.87","256,217.00","176.11","United States","NYSE","USD","1.00","USD","-","0.04","0.04"
"PPC","PILGRIMS PRIDE CORP","EQUITY","Consumer Staples","Equity","40,087,674.16","40,087,674.16","1,467,338.00","27.32","United States","NASDAQ","USD","1.00","USD","-","0.03","0.03"
"EQH","EQUITABLE HOLDINGS INC","SWAP","Financials","Equity","0.00","16,957,572.38","374,422.00","45.29","United States","NYSE","USD","1.00","USD","-","-","0.01"
"SGAFT","CASH COLLATERAL USD SGAFT","COLLATERAL","Cash and/or Derivatives","Cash Collateral and Margins","13,460,000.00","13,460,000.00","13,460,000.00","100.00","United States","-","USD","1.00","USD","Sep 01, 2016","0.01","0.01"
"OZK","BANK OZK","SWAP","Financials","Equity","0.00","3,866,910.00","78,500.00","49.26","United States","NASDAQ","USD","1.00","USD","-","-","-"
"MLISW","CASH COLLATERAL USD BOASW CFD","COLLATERAL","Cash and/or Derivatives","Cash Collateral and Margins","2,042,692.86","2,042,692.86","2,039,000.00","100.00","United States","-","USD","1.00","USD","Jan 01, 2006","-","-"
"FNF","FIDELITY NATIONAL FINANCIAL INC","SWAP","Financials","Equity","0.00","1,514,627.00","32,350.00","46.82","United States","NYSE","USD","1.00","USD","-","-","-"
"GSISW","CASH COLLATERAL USD GSISW","COLLATERAL","Cash and/or Derivatives","Cash Collateral and Margins","-30,000.00","-30,000.00","-30,000.00","100.00","United States","-","USD","1.00","USD","May 01, 2002","-","-"
"PARSW","CASH COLLATERAL USD PARSW","COLLATERAL","Cash and/or Derivatives","Cash Collateral and Margins","-130,235.44","-130,235.44","-130,000.00","100.00","France","-","USD","1.00","USD","Apr 01, 2002","-","-"
"HSBBK","CASH COLLATERAL USD HSBSW","COLLATERAL","Cash and/or Derivatives","Cash Collateral and Margins","-1,502,716.67","-1,502,716.67","-1,500,000.00","100.00","United States","-","USD","1.00","USD","Jan 01, 2001","-","-"

"The content contained herein is owned or licensed by BlackRock and/or its third-party information providers and is protected by applicable copyrights, trademarks, service marks, and/or other intellectual property rights. Such content is solely for your personal, non-commercial use. Accordingly, you may not copy, distribute, modify, post, frame or deep link this content. You may download material displayed on this Website for your personal use provided you also retain all copyright and other proprietary notices contained on the materials. Modification or use of the materials for any other purpose violates BlackRock's intellectual property rights.
Holdings subject to change. See www.iShares.com for the most recent funds holdings.
The values for “price” shown herein generally represent a price provided by a third-party pricing vendor for the portfolio holding and do not reflect the impact of systematic fair valuation (“the vendor price”). The vendor price is not necessarily the price at which the Fund values the portfolio holding for the purposes of determining its net asset value (the “valuation price”). Additionally, where applicable, foreign currency exchange rates with respect to the portfolio holdings denominated in non-U.S. currencies for the valuation price will be generally determined as of the close of business on the New York Stock Exchange, whereas for the vendor price will be generally determined as of 4 p.m. London. The values shown herein for “market value,” “weight,” and “notional value” (the “calculated values”) are based off of the vendor price and may have been different if the valuation price were to have been used to calculate such values. The vendor price is as of the most recent practicable date and may not necessarily be as of the date shown above.
Please see the “Determination of Net Asset Value” section of each Fund’s prospectus for additional information on the Fund’s valuation policies and procedures.
CAREFULLY CONSIDER THE FUNDS' INVESTMENT OBJECTIVES, RISK FACTORS, AND CHARGES AND EXPENSES BEFORE INVESTING. THIS AND OTHER INFORMATION CAN BE FOUND IN THE FUNDS' PROSPECTUSES OR, IF AVAILABLE, THE SUMMARY PROSPECTUSES WHICH MAY BE OBTAINED BY VISITING WWW.ISHARES.COM OR WWW.BLACKROCK.COM. READ THE PROSPECTUS CAREFULLY BEFORE INVESTING. INVESTING INVOLVES RISK, INCLUDING POSSIBLE LOSS OF PRINCIPAL.
This information should not be relied upon as research, investment advice, or a recommendation regarding any products, strategies, or any security in particular.
This material is strictly for illustrative, educational, or informational purposes and is subject to change.
The Funds are distributed by BlackRock Investments, LLC (together with its affiliates, “BlackRock”).
The iShares Funds are not sponsored, endorsed, issued, sold or promoted by Bloomberg, BlackRock Index Services, LLC, Cboe Global Indices, LLC, Cohen & Steers, European Public Real Estate Association (“EPRA® ”), FTSE International Limited (“FTSE”), ICE Data Indices, LLC, NSE Indices Ltd, JPMorgan, JPX Group, London Stock Exchange Group (“LSEG”), MSCI Inc., Markit Indices Limited, Morningstar, Inc., Nasdaq, Inc., National Association of Real Estate Investment Trusts (“NAREIT”), Nikkei, Inc., Russell, S&P Dow Jones Indices LLC or STOXX Ltd. None of these companies make any representation regarding the advisability of investing in the Funds. With the exception of BlackRock Index Services, LLC, who is an affiliate, BlackRock Investments, LLC is not affiliated with the companies listed above. Neither FTSE, LSEG, nor NAREIT makes any warranty regarding the FTSE Nareit Equity REITS Index, FTSE Nareit All Residential Capped Index or FTSE Nareit All Mortgage Capped Index. Neither FTSE, EPRA, LSEG, nor NAREIT makes any warranty regarding the FTSE EPRA Nareit Developed ex-U.S. Index, FTSE EPRA Nareit Developed Green Target Index or FTSE EPRA Nareit Global REITs Index. “FTSE®” is a trademark of London Stock Exchange Group companies and is used by FTSE under license.
©2023 BlackRock, Inc or its affiliates. All rights reserved. iSHARES, iBONDS and BLACKROCK are trademarks of BlackRock, Inc. or its affiliates. All other trademarks are those of their respective owners."
