iShares Core S&P Small-Cap ETF
Fund Holdings as of,"Jun 19, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"-"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Type,Sector,Asset Class,Market Value,Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date,Market Weight,Notional Weight
"LKFN","LAKELAND FINANCIAL CORP","EQUITY","Financials","Equity","90,059,968.60","90,059,968.60","1,504,510.00","59.86","United States","NASDAQ","USD","1.00","USD","-","0.08","0.08"
"BFH","BREAD FINANCIAL HOLDINGS INC","SWAP","Financials","Equity","0.00","88,710,204.66","866,226.00","102.41","United States","NYSE","USD","1.00","USD","-","-","0.08"
"GNL","GLOBAL NET LEASE INC","EQUITY","Real Estate","Equity","88,083,140.92","88,083,140.92","9,553,486.00","9.22","United States","NYSE","USD","1.00","USD","-","0.08","0.08"
"LPG","DORIAN LPG LTD","EQUITY","Energy","Equity","87,665,711.64","87,665,711.64","2,216,019.00","39.56","United States","NYSE","USD","1.00","USD","-","0.08","0.08"
"STAA","STAAR SURGICAL","EQUITY","Health Care","Equity","87,400,331.20","87,400,331.20","3,001,385.00","29.12","United States","NASDAQ","USD","1.00","USD","-","0.08","0.08"
"ANIP","ANI PHARMACEUTICALS INC","EQUITY","Health Care","Equity","87,386,218.64","87,386,218.64","1,099,336.00","79.49","United States","NASDAQ","USD","1.00","USD","-","0.08","0.08"
"NEO","NEOGENOMICS INC","EQUITY","Health Care","Equity","87,366,292.86","87,366,292.86","7,849,622.00","11.13","United States","NASDAQ","USD","1.00","USD","-","0.08","0.08"
"FTRE","FORTREA HOLDINGS INC","EQUITY","Health Care","Equity","87,309,852.69","87,309,852.69","5,702,799.00","15.31","United States","NASDAQ","USD","1.00","USD","-","0.08","0.08"
"VSTS","VESTIS CORP","EQUITY","Industrials","Equity","87,187,038.40","87,187,038.40","6,769,180.00","12.88","United States","NYSE","USD","1.00","USD","-","0.08","0.08"
"FMC","FMC CORP","EQUITY","Materials","Equity","87,065,239.80","87,065,239.80","7,538,116.00","11.55","United States","NYSE","USD","1.00","USD","-","0.08","0.08"
"MBIN","MERCHANTS BANCORP","EQUITY","Financials","Equity","86,999,016.15","86,999,016.15","1,772,235.00","49.09","United States","NASDAQ","USD","1.00","USD","-","0.08","0.08"
"WWW","WOLVERINE WORLD WIDE INC","EQUITY","Consumer Discretionary","Equity","86,990,200.00","86,990,200.00","4,942,625.00","17.60","United States","NYSE","USD","1.00","USD","-","0.08","0.08"
"PRGO","PERRIGO PLC","EQUITY","Health Care","Equity","85,497,997.00","85,497,997.00","8,341,268.00","10.25","United States","NYSE","USD","1.00","USD","-","0.08","0.08"
"ARLO","ARLO TECHNOLOGIES INC","EQUITY","Information Technology","Equity","85,445,807.48","85,445,807.48","6,542,558.00","13.06","United States","NYSE","USD","1.00","USD","-","0.08","0.08"
"OI","O I GLASS INC","EQUITY","Materials","Equity","85,298,528.12","85,298,528.12","9,241,444.00","9.23","United States","NYSE","USD","1.00","USD","-","0.08","0.08"
"DXC","DXC TECHNOLOGY","EQUITY","Information Technology","Equity","84,753,817.00","84,753,817.00","9,855,095.00","8.60","United States","NYSE","USD","1.00","USD","-","0.08","0.08"
"LUMN","LUMEN TECHNOLOGIES INC","SWAP","Communication","Equity","0.00","83,150,320.60","10,140,283.00","8.20","United States","NYSE","USD","1.00","USD","-","-","0.08"
"BKE","BUCKLE INC","EQUITY","Consumer Discretionary","Equity","83,059,860.76","83,059,860.76","1,838,828.00","45.17","United States","NYSE","USD","1.00","USD","-","0.08","0.08"
"WABC","WESTAMERICA BANCORPORATION","EQUITY","Financials","Equity","81,884,058.81","81,884,058.81","1,418,397.00","57.73","United States","NASDAQ","USD","1.00","USD","-","0.08","0.08"
"ARI","APOLLO COMMERCIAL REAL ESTATE FINA","EQUITY","Financials","Equity","81,529,452.96","81,529,452.96","7,528,112.00","10.83","United States","NYSE","USD","1.00","USD","-","0.08","0.08"
"EYE","NATIONAL VISION HOLDINGS INC","EQUITY","Consumer Discretionary","Equity","81,042,986.86","81,042,986.86","4,829,737.00","16.78","United States","NASDAQ","USD","1.00","USD","-","0.08","0.08"
"NSSC","NAPCO SECURITY TECHNOLOGIES INC","EQUITY","Information Technology","Equity","80,528,600.33","80,528,600.33","2,153,747.00","37.39","United States","NASDAQ","USD","1.00","USD","-","0.08","0.07"
"HRMY","HARMONY BIOSCIENCES HLDG INC","EQUITY","Health Care","Equity","80,141,401.60","80,141,401.60","2,408,095.00","33.28","United States","NASDAQ","USD","1.00","USD","-","0.07","0.07"
"WS","WORTHINGTON STEEL INC","EQUITY","Materials","Equity","79,837,764.83","79,837,764.83","1,960,171.00","40.73","United States","NYSE","USD","1.00","USD","-","0.07","0.07"
"SLVM","SYLVAMO CORP","EQUITY","Materials","Equity","79,801,869.00","79,801,869.00","2,012,150.00","39.66","United States","NYSE","USD","1.00","USD","-","0.07","0.07"
"SBH","SALLY BEAUTY HOLDINGS INC","EQUITY","Consumer Discretionary","Equity","79,543,701.39","79,543,701.39","5,751,533.00","13.83","United States","NYSE","USD","1.00","USD","-","0.07","0.07"
"BL","BLACKLINE INC","EQUITY","Information Technology","Equity","79,519,776.37","79,519,776.37","2,970,481.00","26.77","United States","NASDAQ","USD","1.00","USD","-","0.07","0.07"
"DV","DOUBLEVERIFY HOLDINGS INC","EQUITY","Communication","Equity","79,320,227.24","79,320,227.24","7,678,628.00","10.33","United States","NYSE","USD","1.00","USD","-","0.07","0.07"
"NSP","INSPERITY INC","EQUITY","Industrials","Equity","79,174,312.16","79,174,312.16","2,185,928.00","36.22","United States","NYSE","USD","1.00","USD","-","0.07","0.07"
"ENR","ENERGIZER HOLDINGS INC","EQUITY","Consumer Staples","Equity","79,059,164.56","79,059,164.56","3,673,753.00","21.52","United States","NYSE","USD","1.00","USD","-","0.07","0.07"
"REYN","REYNOLDS CONSUMER PRODUCTS INC","EQUITY","Consumer Staples","Equity","78,854,449.52","78,854,449.52","3,303,496.00","23.87","United States","NASDAQ","USD","1.00","USD","-","0.07","0.07"
"UVV","UNIVERSAL CORP","EQUITY","Consumer Staples","Equity","78,366,957.44","78,366,957.44","1,502,434.00","52.16","United States","NYSE","USD","1.00","USD","-","0.07","0.07"
"TWO","TWO HARBORS INVESTMENT CORP","EQUITY","Financials","Equity","78,016,818.88","78,016,818.88","6,332,534.00","12.32","United States","NYSE","USD","1.00","USD","-","0.07","0.07"
"GIII","G III APPAREL GROUP LTD","EQUITY","Consumer Discretionary","Equity","77,818,389.30","77,818,389.30","2,238,090.00","34.77","United States","NASDAQ","USD","1.00","USD","-","0.07","0.07"
"ASTE","ASTEC INDUSTRIES INC","EQUITY","Industrials","Equity","77,788,212.60","77,788,212.60","1,386,105.00","56.12","United States","NASDAQ","USD","1.00","USD","-","0.07","0.07"
"PRA","PROASSURANCE CORP","EQUITY","Financials","Equity","76,533,221.40","76,533,221.40","3,104,796.00","24.65","United States","NYSE","USD","1.00","USD","-","0.07","0.07"
"FA","FIRST ADVANTAGE CORP","EQUITY","Industrials","Equity","76,441,277.83","76,441,277.83","4,756,769.00","16.07","United States","NASDAQ","USD","1.00","USD","-","0.07","0.07"
"ENOV","ENOVIS CORP","EQUITY","Health Care","Equity","76,238,602.31","76,238,602.31","3,470,123.00","21.97","United States","NYSE","USD","1.00","USD","-","0.07","0.07"
"AESI","ATLAS ENERGY SOLUTIONS INC","EQUITY","Energy","Equity","75,629,084.40","75,629,084.40","4,668,462.00","16.20","United States","NYSE","USD","1.00","USD","-","0.07","0.07"
"PRGS","PROGRESS SOFTWARE CORP","EQUITY","Information Technology","Equity","75,280,678.48","75,280,678.48","2,536,411.00","29.68","United States","NASDAQ","USD","1.00","USD","-","0.07","0.07"
"REX","REX AMERICAN RESOURCES CORP","EQUITY","Energy","Equity","74,862,762.24","74,862,762.24","1,707,636.00","43.84","United States","NYSE","USD","1.00","USD","-","0.07","0.07"
"LNN","LINDSAY CORP","EQUITY","Industrials","Equity","74,641,756.50","74,641,756.50","626,715.00","119.10","United States","NYSE","USD","1.00","USD","-","0.07","0.07"
"ROCK","GIBRALTAR INDUSTRIES INC","EQUITY","Industrials","Equity","73,133,821.70","73,133,821.70","1,788,113.00","40.90","United States","NASDAQ","USD","1.00","USD","-","0.07","0.07"
"USLM","UNITED STATES LIME AND MINERALS IN","EQUITY","Materials","Equity","72,509,176.00","72,509,176.00","638,285.00","113.60","United States","NASDAQ","USD","1.00","USD","-","0.07","0.07"
"AMN","AMN HEALTHCARE INC","EQUITY","Health Care","Equity","72,435,422.30","72,435,422.30","2,338,135.00","30.98","United States","NYSE","USD","1.00","USD","-","0.07","0.07"
"PZZA","PAPA JOHNS INTERNATIONAL INC","EQUITY","Consumer Discretionary","Equity","72,336,457.97","72,336,457.97","1,983,451.00","36.47","United States","NASDAQ","USD","1.00","USD","-","0.07","0.07"
"YELP","YELP INC","EQUITY","Communication","Equity","72,055,640.80","72,055,640.80","3,149,285.00","22.88","United States","NYSE","USD","1.00","USD","-","0.07","0.07"
"WINA","WINMARK CORP","EQUITY","Consumer Discretionary","Equity","71,887,052.10","71,887,052.10","179,565.00","400.34","United States","NASDAQ","USD","1.00","USD","-","0.07","0.07"
"HLX","HELIX ENERGY SOLUTIONS GROUP INC","EQUITY","Energy","Equity","71,761,568.12","71,761,568.12","8,257,948.00","8.69","United States","NYSE","USD","1.00","USD","-","0.07","0.07"
"AOSL","ALPHA AND OMEGA SEMICONDUCTOR LTD","EQUITY","Information Technology","Equity","71,676,688.84","71,676,688.84","1,492,021.00","48.04","United States","NASDAQ","USD","1.00","USD","-","0.07","0.07"
"ACT","ENACT HOLDINGS INC","EQUITY","Financials","Equity","71,347,838.31","71,347,838.31","1,683,129.00","42.39","United States","NASDAQ","USD","1.00","USD","-","0.07","0.07"
"IART","INTEGRA LIFESCIENCES HOLDINGS CORP","EQUITY","Health Care","Equity","70,905,326.10","70,905,326.10","4,033,295.00","17.58","United States","NASDAQ","USD","1.00","USD","-","0.07","0.07"
"AVNS","AVANOS MEDICAL INC","EQUITY","Health Care","Equity","70,400,008.50","70,400,008.50","2,822,775.00","24.94","United States","NYSE","USD","1.00","USD","-","0.07","0.07"
"SCL","STEPAN","EQUITY","Materials","Equity","70,162,778.64","70,162,778.64","1,300,756.00","53.94","United States","NYSE","USD","1.00","USD","-","0.07","0.07"
"LGIH","LGI HOMES INC","EQUITY","Consumer Discretionary","Equity","69,879,631.50","69,879,631.50","1,232,445.00","56.70","United States","NASDAQ","USD","1.00","USD","-","0.07","0.07"
"HFWA","HERITAGE FINANCIAL CORP","EQUITY","Financials","Equity","69,496,760.88","69,496,760.88","2,489,139.00","27.92","United States","NASDAQ","USD","1.00","USD","-","0.06","0.06"
"BJRI","BJS RESTAURANTS INC","EQUITY","Consumer Discretionary","Equity","69,113,649.90","69,113,649.90","1,266,978.00","54.55","United States","NASDAQ","USD","1.00","USD","-","0.06","0.06"
"UAA","UNDER ARMOUR INC CLASS A","EQUITY","Consumer Discretionary","Equity","68,897,879.22","68,897,879.22","11,369,287.00","6.06","United States","NYSE","USD","1.00","USD","-","0.06","0.06"
"XPEL","XPEL INC","EQUITY","Consumer Discretionary","Equity","68,717,945.70","68,717,945.70","1,511,946.00","45.45","United States","NASDAQ","USD","1.00","USD","-","0.06","0.06"
"AAT","AMERICAN ASSETS TRUST REIT INC","EQUITY","Real Estate","Equity","68,641,177.15","68,641,177.15","2,854,103.00","24.05","United States","NYSE","USD","1.00","USD","Jan 01, 1970","0.06","0.06"
"TMP","TOMPKINS FINANCIAL CORP","EQUITY","Financials","Equity","68,137,239.50","68,137,239.50","763,015.00","89.30","United States","Nyse Mkt Llc","USD","1.00","USD","-","0.06","0.06"
"MLKN","MILLERKNOLL INC","EQUITY","Industrials","Equity","68,011,020.00","68,011,020.00","4,121,880.00","16.50","United States","NASDAQ","USD","1.00","USD","-","0.06","0.06"
"JJSF","J AND J SNACK FOODS CORP","EQUITY","Consumer Staples","Equity","67,449,182.46","67,449,182.46","904,387.00","74.58","United States","NASDAQ","USD","1.00","USD","-","0.06","0.06"
"INSP","INSPIRE MEDICAL SYSTEMS INC","EQUITY","Health Care","Equity","67,350,516.47","67,350,516.47","1,580,627.00","42.61","United States","NYSE","USD","1.00","USD","-","0.06","0.06"
"VIR","VIR BIOTECHNOLOGY INC","EQUITY","Health Care","Equity","67,052,656.44","67,052,656.44","7,320,159.00","9.16","United States","NASDAQ","USD","1.00","USD","-","0.06","0.06"
"THRM","GENTHERM INC","EQUITY","Consumer Discretionary","Equity","66,423,898.79","66,423,898.79","1,848,703.00","35.93","United States","NASDAQ","USD","1.00","USD","-","0.06","0.06"
"PRKS","UNITED PARKS AND RESORTS INC","EQUITY","Consumer Discretionary","Equity","66,264,619.52","66,264,619.52","1,420,768.00","46.64","United States","NYSE","USD","1.00","USD","-","0.06","0.06"
"VTOL","BRISTOW GROUP INC","EQUITY","Energy","Equity","65,718,391.20","65,718,391.20","1,551,792.00","42.35","United States","NYSE","USD","1.00","USD","-","0.06","0.06"
"COLL","COLLEGIUM PHARMACEUTICAL INC","EQUITY","Health Care","Equity","65,574,590.64","65,574,590.64","1,955,116.00","33.54","United States","NASDAQ","USD","1.00","USD","-","0.06","0.06"
"HCC","WARRIOR MET COAL INC","SWAP","Materials","Equity","0.00","65,069,864.02","718,369.00","90.58","United States","NYSE","USD","1.00","USD","-","-","0.06"
"WEN","WENDYS","EQUITY","Consumer Discretionary","Equity","64,809,032.00","64,809,032.00","9,530,740.00","6.80","United States","NASDAQ","USD","1.00","USD","-","0.06","0.06"
"LNC","LINCOLN NATIONAL CORP","SWAP","Financials","Equity","0.00","64,295,773.92","1,729,776.00","37.17","United States","NYSE","USD","1.00","USD","-","-","0.06"
"UFCS","UNITED FIRE GROUP INC","EQUITY","Financials","Equity","64,231,205.06","64,231,205.06","1,330,114.00","48.29","United States","NASDAQ","USD","1.00","USD","-","0.06","0.06"
"EPC","EDGEWELL PERSONAL CARE","EQUITY","Consumer Staples","Equity","64,197,869.86","64,197,869.86","2,777,926.00","23.11","United States","NYSE","USD","1.00","USD","-","0.06","0.06"
"RELY","REMITLY GLOBAL INC","EQUITY","Financials","Equity","63,859,656.40","63,859,656.40","3,026,524.00","21.10","United States","NASDAQ","USD","1.00","USD","-","0.06","0.06"
"SAH","SONIC AUTOMOTIVE INC CLASS A","EQUITY","Consumer Discretionary","Equity","63,828,851.58","63,828,851.58","790,646.00","80.73","United States","NYSE","USD","1.00","USD","-","0.06","0.06"
"CBRL","CRACKER BARREL OLD COUNTRY STORE I","EQUITY","Consumer Discretionary","Equity","63,785,726.64","63,785,726.64","1,347,396.00","47.34","United States","NASDAQ","USD","1.00","USD","-","0.06","0.06"
"PRSU","PURSUIT ATTRACTIONS AND HOSPITALIT","EQUITY","Consumer Discretionary","Equity","63,755,434.26","63,755,434.26","1,251,579.00","50.94","United States","NYSE","USD","1.00","USD","-","0.06","0.06"
"SMPL","THE SIMPLY GOOD FOODS COMPANY","EQUITY","Consumer Staples","Equity","63,384,741.18","63,384,741.18","5,018,586.00","12.63","United States","NASDAQ","USD","1.00","USD","-","0.06","0.06"
"DLX","DELUXE CORP","EQUITY","Industrials","Equity","63,314,652.34","63,314,652.34","2,760,011.00","22.94","United States","NYSE","USD","1.00","USD","-","0.06","0.06"
"CNXC","CONCENTRIX CORP","EQUITY","Industrials","Equity","63,310,271.64","63,310,271.64","2,524,333.00","25.08","United States","NASDAQ","USD","1.00","USD","-","0.06","0.06"
"TNDM","TANDEM DIABETES CARE INC","EQUITY","Health Care","Equity","63,206,442.00","63,206,442.00","4,131,140.00","15.30","United States","NASDAQ","USD","1.00","USD","-","0.06","0.06"
"AHCO","ADAPTHEALTH CORP","EQUITY","Health Care","Equity","62,726,505.40","62,726,505.40","6,500,156.00","9.65","United States","NASDAQ","USD","1.00","USD","-","0.06","0.06"
"OSW","ONESPAWORLD HOLDINGS LTD","EQUITY","Consumer Discretionary","Equity","62,682,864.29","62,682,864.29","2,276,893.00","27.53","United States","NASDAQ","USD","1.00","USD","-","0.06","0.06"
"CRK","COMSTOCK RESOURCES INC","EQUITY","Energy","Equity","62,622,388.50","62,622,388.50","4,780,335.00","13.10","United States","NYSE","USD","1.00","USD","-","0.06","0.06"
"VYX","NCR VOYIX CORP","EQUITY","Information Technology","Equity","62,605,621.89","62,605,621.89","8,358,561.00","7.49","United States","NYSE","USD","1.00","USD","-","0.06","0.06"
"SAFT","SAFETY INSURANCE GROUP INC","EQUITY","Financials","Equity","62,430,264.27","62,430,264.27","885,159.00","70.53","United States","NASDAQ","USD","1.00","USD","-","0.06","0.06"
"BLFS","BIOLIFE SOLUTIONS INC","EQUITY","Health Care","Equity","62,122,352.04","62,122,352.04","2,385,651.00","26.04","United States","NASDAQ","USD","1.00","USD","-","0.06","0.06"
"DEA","EASTERLY GOVERNMENT PROPERTIES INC","EQUITY","Real Estate","Equity","61,616,601.00","61,616,601.00","2,660,475.00","23.16","United States","NYSE","USD","1.00","USD","-","0.06","0.06"
"FG","F&G ANNUITIES AND LIFE INC","SWAP","Financials","Equity","0.00","61,581,641.03","2,240,147.00","27.49","United States","NYSE","USD","1.00","USD","-","-","0.06"
"LAZ","LAZARD INC","EQUITY","Financials","Equity","61,381,194.00","61,381,194.00","1,385,580.00","44.30","United States","NYSE","USD","1.00","USD","-","0.06","0.06"
"UPWK","UPWORK INC","EQUITY","Industrials","Equity","59,940,815.20","59,940,815.20","7,446,064.00","8.05","United States","NASDAQ","USD","1.00","USD","-","0.06","0.06"
"INVX","INNOVEX INTERNATIONAL INC","EQUITY","Energy","Equity","59,354,669.34","59,354,669.34","2,321,262.00","25.57","United States","NYSE","USD","1.00","USD","-","0.06","0.06"
"CNMD","CONMED CORP","EQUITY","Health Care","Equity","59,134,882.86","59,134,882.86","1,815,067.00","32.58","United States","NYSE","USD","1.00","USD","-","0.06","0.06"
"DFIN","DONNELLEY FINANCIAL SOLUTIONS INC","EQUITY","Financials","Equity","58,944,722.58","58,944,722.58","1,505,997.00","39.14","United States","NYSE","USD","1.00","USD","-","0.06","0.05"
"MRTN","MARTEN TRANSPORT LTD","EQUITY","Industrials","Equity","58,841,817.60","58,841,817.60","3,492,096.00","16.85","United States","NASDAQ","USD","1.00","USD","-","0.06","0.05"
"MSEX","MIDDLESEX WATER","EQUITY","Utilities","Equity","58,449,271.74","58,449,271.74","1,122,729.00","52.06","United States","NASDAQ","USD","1.00","USD","-","0.05","0.05"
"USPH","US PHYSICAL THERAPY INC","EQUITY","Health Care","Equity","58,094,010.44","58,094,010.44","917,467.00","63.32","United States","NYSE","USD","1.00","USD","-","0.05","0.05"
"UPBD","UPBOUND GROUP INC","EQUITY","Consumer Discretionary","Equity","57,941,396.80","57,941,396.80","3,162,740.00","18.32","United States","NASDAQ","USD","1.00","USD","-","0.05","0.05"
"AZTA","AZENTA INC","EQUITY","Health Care","Equity","57,645,373.59","57,645,373.59","2,472,989.00","23.31","United States","NASDAQ","USD","1.00","USD","-","0.05","0.05"
"BLKB","BLACKBAUD INC","EQUITY","Information Technology","Equity","57,547,014.72","57,547,014.72","2,128,218.00","27.04","United States","NASDAQ","USD","1.00","USD","-","0.05","0.05"
"IVT","INVENTRUST PROPERTIES CORP","SWAP","Real Estate","Equity","0.00","57,005,582.94","1,660,518.00","34.33","United States","NYSE","USD","1.00","USD","-","-","0.05"
"CFFN","CAPITOL FEDERAL FINANCIAL INC","EQUITY","Financials","Equity","56,808,322.64","56,808,322.64","7,030,733.00","8.08","United States","NASDAQ","USD","1.00","USD","Jan 01, 1970","0.05","0.05"
"SBSI","SOUTHSIDE BANCSHARES INC","EQUITY","Financials","Equity","56,698,431.24","56,698,431.24","1,685,948.00","33.63","United States","NYSE","USD","1.00","USD","-","0.05","0.05"
"CSR","CENTERSPACE","EQUITY","Real Estate","Equity","56,370,222.30","56,370,222.30","1,012,942.00","55.65","United States","NYSE","USD","1.00","USD","-","0.05","0.05"
"QDEL","QUIDELORTHO CORP","EQUITY","Health Care","Equity","56,194,471.96","56,194,471.96","4,110,788.00","13.67","United States","NASDAQ","USD","1.00","USD","-","0.05","0.05"
"WSBC","WESBANCO INC","EQUITY","Financials","Equity","56,160,589.50","56,160,589.50","1,547,550.00","36.29","United States","NASDAQ","USD","1.00","USD","-","0.05","0.05"
"SCSC","SCANSOURCE INC","EQUITY","Information Technology","Equity","55,945,814.54","55,945,814.54","1,127,258.00","49.63","United States","NASDAQ","USD","1.00","USD","-","0.05","0.05"
"XNCR","XENCOR INC","EQUITY","Health Care","Equity","55,909,905.28","55,909,905.28","4,423,252.00","12.64","United States","NASDAQ","USD","1.00","USD","-","0.05","0.05"
"CPF","CENTRAL PACIFIC FINANCIAL CORP","EQUITY","Financials","Equity","55,700,109.15","55,700,109.15","1,553,699.00","35.85","United States","NYSE","USD","1.00","USD","-","0.05","0.05"
"HAFC","HANMI FINANCIAL CORP","EQUITY","Financials","Equity","55,600,927.10","55,600,927.10","1,781,510.00","31.21","United States","NASDAQ","USD","1.00","USD","-","0.05","0.05"
"UTL","UNITIL CORP","EQUITY","Utilities","Equity","55,269,330.48","55,269,330.48","1,084,563.00","50.96","United States","NYSE","USD","1.00","USD","-","0.05","0.05"
"GO","GROCERY OUTLET HOLDING CORP","EQUITY","Consumer Staples","Equity","55,221,241.42","55,221,241.42","5,963,417.00","9.26","United States","NASDAQ","USD","1.00","USD","-","0.05","0.05"
"TRST","TRUSTCO BANK CORP","EQUITY","Financials","Equity","55,111,110.40","55,111,110.40","1,054,960.00","52.24","United States","NASDAQ","USD","1.00","USD","-","0.05","0.05"
"AORT","ARTIVION INC","EQUITY","Health Care","Equity","54,568,297.29","54,568,297.29","2,575,191.00","21.19","United States","NYSE","USD","1.00","USD","-","0.05","0.05"
"ABR","ARBOR REALTY TRUST REIT INC","EQUITY","Financials","Equity","54,564,125.20","54,564,125.20","10,493,101.00","5.20","United States","NYSE","USD","1.00","USD","-","0.05","0.05"
"FDP","DEL MONTE CORP","EQUITY","Consumer Staples","Equity","54,303,485.60","54,303,485.60","1,978,990.00","27.44","United States","NYSE","USD","1.00","USD","-","0.05","0.05"
"SDGR","SCHRODINGER INC","EQUITY","Health Care","Equity","54,186,867.28","54,186,867.28","3,438,253.00","15.76","United States","NASDAQ","USD","1.00","USD","-","0.05","0.05"
"LQDT","LIQUIDITY SERVICES INC","EQUITY","Industrials","Equity","54,128,593.08","54,128,593.08","1,428,572.00","37.89","United States","NASDAQ","USD","1.00","USD","-","0.05","0.05"
"PMT","PENNYMAC MORTGAGE INVESTMENT TRUST","EQUITY","Financials","Equity","53,882,487.00","53,882,487.00","5,256,828.00","10.25","United States","NYSE","USD","1.00","USD","-","0.05","0.05"
"VRTS","VIRTUS INVESTMENT PARTNERS INC","EQUITY","Financials","Equity","53,618,680.80","53,618,680.80","378,663.00","141.60","United States","NYSE","USD","1.00","USD","-","0.05","0.05"
"PCRX","PACIRA BIOSCIENCES INC","EQUITY","Health Care","Equity","52,967,496.89","52,967,496.89","2,372,033.00","22.33","United States","NASDAQ","USD","1.00","USD","-","0.05","0.05"
"APOG","APOGEE ENTERPRISES INC","EQUITY","Industrials","Equity","52,795,761.79","52,795,761.79","1,279,277.00","41.27","United States","NASDAQ","USD","1.00","USD","-","0.05","0.05"
"GSHD","GOOSEHEAD INSURANCE INC CLASS A","EQUITY","Financials","Equity","52,626,579.84","52,626,579.84","1,426,968.00","36.88","United States","NASDAQ","USD","1.00","USD","-","0.05","0.05"
"PFBC","PREFERRED BANK","EQUITY","Financials","Equity","52,284,404.48","52,284,404.48","527,912.00","99.04","United States","NASDAQ","USD","1.00","USD","-","0.05","0.05"
"GSISW","CASH COLLATERAL USD GSISW","COLLATERAL","Cash and/or Derivatives","Cash Collateral and Margins","51,770,000.00","51,770,000.00","51,770,000.00","100.00","United States","-","USD","1.00","USD","May 01, 2002","0.05","0.05"
"EXTR","EXTREME NETWORKS INC","SWAP","Information Technology","Equity","0.00","51,687,064.92","1,647,134.00","31.38","United States","NASDAQ","USD","1.00","USD","-","-","0.04"
"WSR","WHITESTONE REIT","EQUITY","Real Estate","Equity","51,665,621.10","51,665,621.10","2,726,418.00","18.95","United States","NYSE","USD","1.00","USD","-","0.05","0.05"
"FIZZ","NATIONAL BEVERAGE CORP","EQUITY","Consumer Staples","Equity","51,209,762.54","51,209,762.54","1,411,126.00","36.29","United States","NASDAQ","USD","1.00","USD","-","0.05","0.05"
"EIG","EMPLOYERS HOLDINGS INC","EQUITY","Financials","Equity","50,864,160.90","50,864,160.90","1,092,678.00","46.55","United States","NYSE","USD","1.00","USD","-","0.05","0.05"
"KOP","KOPPERS HOLDINGS INC","EQUITY","Materials","Equity","50,699,031.45","50,699,031.45","1,159,365.00","43.73","United States","NYSE","USD","1.00","USD","-","0.05","0.05"
"SMP","STANDARD MOTOR PRODUCTS INC","EQUITY","Consumer Discretionary","Equity","50,247,750.00","50,247,750.00","1,275,000.00","39.41","United States","NYSE","USD","1.00","USD","-","0.05","0.05"
"CVI","CVR ENERGY INC","EQUITY","Energy","Equity","49,816,049.60","49,816,049.60","1,818,104.00","27.40","United States","NYSE","USD","1.00","USD","-","0.05","0.05"
"JBGS","JBG SMITH PROPERTIES","EQUITY","Real Estate","Equity","49,814,483.52","49,814,483.52","3,517,972.00","14.16","United States","NYSE","USD","1.00","USD","-","0.05","0.05"
"MATW","MATTHEWS INTERNATIONAL CORP CLASS","EQUITY","Consumer Discretionary","Equity","49,582,395.56","49,582,395.56","1,880,971.00","26.36","United States","NASDAQ","USD","1.00","USD","-","0.05","0.05"
"RDN","RADIAN GROUP INC","SWAP","Financials","Equity","0.00","48,985,434.80","1,411,684.00","34.70","United States","NYSE","USD","1.00","USD","-","-","0.04"
"WGO","WINNEBAGO INDUSTRIES INC","EQUITY","Consumer Discretionary","Equity","48,852,848.57","48,852,848.57","1,703,971.00","28.67","United States","NYSE","USD","1.00","USD","-","0.05","0.05"
"CNXN","PC CONNECTION INC","EQUITY","Information Technology","Equity","48,293,026.96","48,293,026.96","684,328.00","70.57","United States","NASDAQ","USD","1.00","USD","-","0.05","0.04"
"TRUP","TRUPANION INC","EQUITY","Financials","Equity","48,281,999.48","48,281,999.48","2,051,062.00","23.54","United States","NASDAQ","USD","1.00","USD","-","0.05","0.04"
"FOXF","FOX FACTORY HOLDING CORP","EQUITY","Consumer Discretionary","Equity","47,198,842.86","47,198,842.86","2,528,058.00","18.67","United States","NASDAQ","USD","1.00","USD","-","0.04","0.04"
"EFOR","EVERFORTH INC","EQUITY","Information Technology","Equity","47,158,395.12","47,158,395.12","2,471,614.00","19.08","United States","NYSE","USD","1.00","USD","-","0.04","0.04"
"NX","QUANEX BUILDING PRODUCTS CORP","EQUITY","Industrials","Equity","46,612,555.00","46,612,555.00","2,741,915.00","17.00","United States","NYSE","USD","1.00","USD","-","0.04","0.04"
"MC","MOELIS CLASS A","SWAP","Financials","Equity","0.00","46,327,260.82","689,599.00","67.18","United States","NYSE","USD","1.00","USD","-","-","0.04"
"EGBN","EAGLE BANCORP INC","EQUITY","Financials","Equity","46,173,502.80","46,173,502.80","1,672,953.00","27.60","United States","NASDAQ","USD","1.00","USD","-","0.04","0.04"
"ADAM","ADAMAS INC TRUST","EQUITY","Financials","Equity","45,996,227.86","45,996,227.86","5,037,922.00","9.13","United States","NASDAQ","USD","1.00","USD","-","0.04","0.04"
"QNST","QUINSTREET INC","EQUITY","Communication","Equity","45,226,740.82","45,226,740.82","3,462,997.00","13.06","United States","NASDAQ","USD","1.00","USD","-","0.04","0.04"
